,"Post-op Sz Freedom (Engel Ia, Ib; ILAE 1, 2)","Concordant Neurophys & Imaging (MRI, PET, SPECT)",sEEG (y) and/or ES (ES),Reference,Relevant Tot Sample,Tot Pt included,Reported Semiology,Semiology Category,Ground truth description,Lateralising,CL,IL,BL (Non-lateralising),DomH,NonDomH,Localising,Reported Localisation,TL,Anterior (temporal pole),Lateral Temporal,"STG (includes Transverse Temporal Gyrus, Both Planum)","Transverse Temporal Gyrus (Heschl's, BA 41,  42, ?opercula)",Planum Temporale,Planum Polare,MTG,ITG,Mesial Temporal,Ant Mesial Temporal,Post Mesial Temporal,Enthorinal Cortex,Fusiform,AMYGD,PARAHIPPOCAMPUS,HIPPOCAMPUS,Posterior Temporal,Basal (including Fusiform OTMG),OTMG (fusiform),FL,frontal pole,"Pre-frontal (BA 8, 9, 10, 11, 12, 13, 14, 24, 25, 32, 44, 45, 46, 47)","DL-PFC (BA 46) (include subgroups BA 9, 8, 10 - frontopolar/anterior prefrontal)",gyrus rectus (basal = gyrus rectus and OFC),"Orbito-frontal (BA 10, 11, 12/47) (basal = gyrus rectus and OFC)",Post OF,Lat OF,Med OF,Medial Frontal (include medial premotor and its constituents as its subsets),"Primary Motor Cortex (Pre-central gyrus, BA 4, Rolandic)",medial precentral,Rolandic Operculum (low BA4),SFG (F1),Med SFG,Post SFG,Ant SFG,MFG (F2),Ant MFG,Mid MFG,Post MFG,"IFG (F3)
(BA 44,45,47)","Pars orbitalis (subgroup of IFG)
(BA 47)",Pars Triangularis (subgroup IFG),"Pars opercularis (BA 44)(subgroup IFG, ?opercula)",Premotor frontal (posterior frontal),"Ant Premotor (BA 8, frontal-eye-fields)","Lateral Premotor
(BA 6)",Medial Premotor (including pre SMA),"SMA (pre-central gyrus; posterior SFG, MFG)",SSMA,CING,Cingulum (WM),"Ant Cing (frontal, genu)",Dorsal Ant Cing (BA 32),Middle Cingulate,Post Cing,Isthmus,PL,Primary Sensory Cortex (post-central gyrus),medial anterior parietal,Sup. pariet. lobule,Precuneus (medial post sup parietal lobule),Inferior Parietal Lobule,Supramarg gyrus (post part of parietal operculum),Angular gyrus (BA 39),parietal operculum (ceiling of secondary somatosensory cortex),OL,Mesial Occipital,Lingual gyrus  (medial and basal),Cuneus,"Lateral Occipital (SOG, IOG, LOG)",Posterior Occipital Gyrus,Superior Occipital Gyrus,INSULA,Ant Ins,Anterior Short Gyrus,Middle Short Gyrus,Post short gyrus,Precentral gyrus,Postcentral gyrus,Posterior long gyrus,Hypothalamus,Sub-Callosal Cortex,Cerebellum,Hemisphere,Vermis,FT,TO,TP,FTP,TPO Junction,PO,FP,Perisylvian,paper including paediatric  age group (0-17) or individual data from pt 0-17,paediatric subgroup <7 years (0-6 yrs) y/n,# tot pt in the paper,# pt excluded,# pt sz free post-surg,Cortical Stimulation (CS),Spontaneous Semiology (SS),Epilepsy Topology (ET),"Other factors (e.g. Abs, genetic mutations)",Year,Color,Labels,Priors,AGE,OTHER,SemioDict Key
2111,y,y,,"Ochi A, Hung R, Weiss S, Widjaja E, To T, Nawa Y, et al. Lateralized interictal epileptiform discharges during rapid eye movement sleep correlate with epileptogenic hemisphere in children with intractable epilepsy secondary to tuberous sclerosis complex. Epilepsia 2011; 52(11): 1986-94.",,,Tonic,Tonic ,Post-op sz freedom + MRI tuber,,,,,,,1.0,L‐TPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,y,,,2011,#F27420,SF and Concordance,Spontaneous Semiology (SS),Unlabelled Age,1.0,Tonic
2112,y,y,,"Ochi A, Hung R, Weiss S, Widjaja E, To T, Nawa Y, et al. Lateralized interictal epileptiform discharges during rapid eye movement sleep correlate with epileptogenic hemisphere in children with intractable epilepsy secondary to tuberous sclerosis complex. Epilepsia 2011; 52(11): 1986-94.",,,Epileptic spasms,Infantile Spasms,Post-op sz freedom + MRI tuber,,,,,,,1.0,L‐TPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,y,,,2011,#F27420,SF and Concordance,Spontaneous Semiology (SS),Unlabelled Age,1.0,Spasms - epileptic/infantile
2113,,y,,"Oehl B, Brandt A, Fauser S, Bast T, Trippel M, Schulze-Bonhage A. Semiologic aspects of epileptic seizures in 31 patients with hypothalamic hamartoma. Epilepsia 2010; 51(10): 2116-23.",31,31.0,gelastic,Gelastic,Concordance,,,,,,,28.0,HH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,y,31.0,31,0,,y,,,2010,#F27420,Concordance Only,Spontaneous Semiology (SS),Paediatric (<7yrs),0.0,Gelastic
2114,,y,,"Oehl B, Brandt A, Fauser S, Bast T, Trippel M, Schulze-Bonhage A. Semiologic aspects of epileptic seizures in 31 patients with hypothalamic hamartoma. Epilepsia 2010; 51(10): 2116-23.",,,increased heart rate,Autonomic (cardiovascular),Concordance,,,,,,,22.0,HH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,y,,,,,y,,,2010,#F27420,Concordance Only,Spontaneous Semiology (SS),Paediatric (<7yrs),0.0,Autonomous-Vegetative
2115,,y,,"Oehl B, Brandt A, Fauser S, Bast T, Trippel M, Schulze-Bonhage A. Semiologic aspects of epileptic seizures in 31 patients with hypothalamic hamartoma. Epilepsia 2010; 51(10): 2116-23.",,,tonic,Tonic,Concordance,,,,,,,20.0,HH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,y,,,,,y,,,2010,#F27420,Concordance Only,Spontaneous Semiology (SS),Paediatric (<7yrs),0.0,Tonic
2116,,y,,"Oehl B, Brandt A, Fauser S, Bast T, Trippel M, Schulze-Bonhage A. Semiologic aspects of epileptic seizures in 31 patients with hypothalamic hamartoma. Epilepsia 2010; 51(10): 2116-23.",,,manual automatisms,Automatisms (UL),Concordance,,,,,,,13.0,HH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,y,,,,,y,,,2010,#F27420,Concordance Only,Spontaneous Semiology (SS),Paediatric (<7yrs),0.0,Automatism - Automotor Manual
2117,,y,,"Oehl B, Brandt A, Fauser S, Bast T, Trippel M, Schulze-Bonhage A. Semiologic aspects of epileptic seizures in 31 patients with hypothalamic hamartoma. Epilepsia 2010; 51(10): 2116-23.",,,versive ,Versive,Concordance,12.0,,,,,,12.0,HH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,y,,,,,y,,,2010,#F27420,Concordance Only,Spontaneous Semiology (SS),Paediatric (<7yrs),0.0,Head Version
2118,,y,,"Oehl B, Brandt A, Fauser S, Bast T, Trippel M, Schulze-Bonhage A. Semiologic aspects of epileptic seizures in 31 patients with hypothalamic hamartoma. Epilepsia 2010; 51(10): 2116-23.",,,clonic,Clonic,Concordance,,,,,,,10.0,HH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,y,,,,,y,,,2010,#F27420,Concordance Only,Spontaneous Semiology (SS),Paediatric (<7yrs),0.0,Clonic
2119,,y,,"Oehl B, Brandt A, Fauser S, Bast T, Trippel M, Schulze-Bonhage A. Semiologic aspects of epileptic seizures in 31 patients with hypothalamic hamartoma. Epilepsia 2010; 51(10): 2116-23.",,,oral automatisms,Oroalimentary Automatisms,Concordance,,,,,,,10.0,HH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,y,,,,,y,,,2010,#F27420,Concordance Only,Spontaneous Semiology (SS),Paediatric (<7yrs),0.0,Automatisms - Oral
2120,,y,,"Oehl B, Brandt A, Fauser S, Bast T, Trippel M, Schulze-Bonhage A. Semiologic aspects of epileptic seizures in 31 patients with hypothalamic hamartoma. Epilepsia 2010; 51(10): 2116-23.",,,hypermotor,Hypermotor,Concordance,,,,,,,6.0,HH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,y,,,,,y,,,2010,#F27420,Concordance Only,Spontaneous Semiology (SS),Paediatric (<7yrs),0.0,Hypermotor
2121,,y,,"Oehl B, Brandt A, Fauser S, Bast T, Trippel M, Schulze-Bonhage A. Semiologic aspects of epileptic seizures in 31 patients with hypothalamic hamartoma. Epilepsia 2010; 51(10): 2116-23.",,,epigastric aura,Epigastric,Concordance,,,,,,,5.0,HH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,y,,,,,y,,,2010,#F27420,Concordance Only,Spontaneous Semiology (SS),Paediatric (<7yrs),0.0,Epigastric
2122,,y,,"Oehl B, Brandt A, Fauser S, Bast T, Trippel M, Schulze-Bonhage A. Semiologic aspects of epileptic seizures in 31 patients with hypothalamic hamartoma. Epilepsia 2010; 51(10): 2116-23.",,,facial flush,Autonomic (Flushing),Concordance,,,,,,,4.0,HH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,y,,,,,y,,,2010,#F27420,Concordance Only,Spontaneous Semiology (SS),Paediatric (<7yrs),0.0,Autonomous-Vegetative
2123,,y,,"Oehl B, Brandt A, Fauser S, Bast T, Trippel M, Schulze-Bonhage A. Semiologic aspects of epileptic seizures in 31 patients with hypothalamic hamartoma. Epilepsia 2010; 51(10): 2116-23.",,,aura with exaltation,Non-Specific Aura,Concordance,,,,,,,3.0,HH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,y,,,,,y,,,2010,#F27420,Concordance Only,Spontaneous Semiology (SS),Paediatric (<7yrs),0.0,Non-Specific Aura
2124,,y,,"Oehl B, Brandt A, Fauser S, Bast T, Trippel M, Schulze-Bonhage A. Semiologic aspects of epileptic seizures in 31 patients with hypothalamic hamartoma. Epilepsia 2010; 51(10): 2116-23.",,,myoclonic,Myoclonic,Concordance,,,,,,,3.0,HH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,y,,,,,y,,,2010,#F27420,Concordance Only,Spontaneous Semiology (SS),Paediatric (<7yrs),0.0,Myoclonic
2125,,y,,"Oehl B, Brandt A, Fauser S, Bast T, Trippel M, Schulze-Bonhage A. Semiologic aspects of epileptic seizures in 31 patients with hypothalamic hamartoma. Epilepsia 2010; 51(10): 2116-23.",,,atonic,Atonic,Concordance,,,,,,,1.0,HH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,y,,,,,y,,,2010,#F27420,Concordance Only,Spontaneous Semiology (SS),Paediatric (<7yrs),0.0,Atonic
2126,,y,,"Oehl B, Brandt A, Fauser S, Bast T, Trippel M, Schulze-Bonhage A. Semiologic aspects of epileptic seizures in 31 patients with hypothalamic hamartoma. Epilepsia 2010; 51(10): 2116-23.",,,blinking,Blinking,Concordance,,,,,,,2.0,HH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,y,,,,,y,,,2010,#F27420,Concordance Only,Spontaneous Semiology (SS),Paediatric (<7yrs),0.0,Blink
2127,,y,,"Oehl B, Brandt A, Fauser S, Bast T, Trippel M, Schulze-Bonhage A. Semiologic aspects of epileptic seizures in 31 patients with hypothalamic hamartoma. Epilepsia 2010; 51(10): 2116-23.",,,impairment of consciousness,LOC,Concordance,,,,,,,2.0,HH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,1.3333333333333333,,,,,,,,,,,,,,y,,,,,y,,,2010,#F27420,Concordance Only,Spontaneous Semiology (SS),Paediatric (<7yrs),0.0,LOC
2128,,y,,"Oehl B, Brandt A, Fauser S, Bast T, Trippel M, Schulze-Bonhage A. Semiologic aspects of epileptic seizures in 31 patients with hypothalamic hamartoma. Epilepsia 2010; 51(10): 2116-23.",,,staring,Dialeptic,Concordance,,,,,,,9.0,HH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,8.1,,,,,,,,,,,,,,y,,,,,y,,,2010,#F27420,Concordance Only,Spontaneous Semiology (SS),Paediatric (<7yrs),0.0,Dialeptic/LOA
2129,,y,,"Oehl B, Brandt A, Fauser S, Bast T, Trippel M, Schulze-Bonhage A. Semiologic aspects of epileptic seizures in 31 patients with hypothalamic hamartoma. Epilepsia 2010; 51(10): 2116-23.",,,behavioral arrest,Behavioural Arrest,Concordance,,,,,,,11.0,HH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9166666666666669,,,,,,,,,,,,,,,10.083333333333334,,,,,,,,,,,,,,y,,,,,y,,,2010,#F27420,Concordance Only,Spontaneous Semiology (SS),Paediatric (<7yrs),0.0,Dialeptic/LOA
2130,y,,y ES,"Oehl B, Schulze-Bonhage A, Lanz M, Brandt A, Altenmuller DM. Occipital lobe epilepsy with fear as leading ictal symptom. Epilepsy Behav 2012; 23(3): 379-83.",1,1.0," intense fear, ",Fear-Anxiety,post-op sz freedom (38m f/u) + sEEG,,,,,,,1.0,resection:  topectomy in the right occipital region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,y,y,,,2012,#F27420,SF and sEEG,Cortical Stimulation (CS),Unlabelled Age,0.0,Fear-Anxiety
2131,y,,y ES,"Oehl B, Schulze-Bonhage A, Lanz M, Brandt A, Altenmuller DM. Occipital lobe epilepsy with fear as leading ictal symptom. Epilepsy Behav 2012; 23(3): 379-83.",,,accompanied by an epigastric sensation,Epigastric Aura,post-op sz freedom (38m f/u) + sEEG,,,,,,,1.0,resection:  topectomy in the right occipital region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,y,,,2012,#F27420,SF and sEEG,Cortical Stimulation (CS),Unlabelled Age,0.0,Olfactory
2133,,y,,"Oguz Akarsu E, Dincsoy Bir F, Baykal C, Tasdemir V, Kara B, Bebek N, et al. The Characteristics and Long-Term Course of Epilepsy in Lipoid Proteinosis: A Spectrum From Mild to Severe Seizures in Relation to ECM1 Mutations. Clin EEG Neurosci 2018; 49(3): 192-6.",4,3.0,loss of awareness,LOA,"concordance (intracranial calcification in CT, MRI)",,,,,,,3.0,Intracranial calcification: bilateral amygdalae; EEG: R and/or L FT,3.0,,,,,,,,,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1,0,,y,,,2018,#F27420,Concordance Only,Spontaneous Semiology (SS),Unlabelled Age,0.0,Dialeptic/LOA
2134,,y,,"Oguz Akarsu E, Dincsoy Bir F, Baykal C, Tasdemir V, Kara B, Bebek N, et al. The Characteristics and Long-Term Course of Epilepsy in Lipoid Proteinosis: A Spectrum From Mild to Severe Seizures in Relation to ECM1 Mutations. Clin EEG Neurosci 2018; 49(3): 192-6.",,,minor motor phenomena,Motor,"concordance (intracranial calcification in CT, MRI)",,,,,,,3.0,Intracranial calcification: bilateral amygdalae; EEG: R and/or L FT,3.0,,,,,,,,,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,2018,#F27420,Concordance Only,Spontaneous Semiology (SS),Unlabelled Age,0.0,
2135,,y,,"Oguz Akarsu E, Dincsoy Bir F, Baykal C, Tasdemir V, Kara B, Bebek N, et al. The Characteristics and Long-Term Course of Epilepsy in Lipoid Proteinosis: A Spectrum From Mild to Severe Seizures in Relation to ECM1 Mutations. Clin EEG Neurosci 2018; 49(3): 192-6.",,,deja vu,Psychic,"concordance (intracranial calcification in CT, MRI)",,,,,,,2.0,Intracranial calcification: bilateral amygdalae; EEG: R FT,2.0,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,2018,#F27420,Concordance Only,Spontaneous Semiology (SS),Unlabelled Age,0.0,Psychic
2136,,y,,"Oguz Akarsu E, Dincsoy Bir F, Baykal C, Tasdemir V, Kara B, Bebek N, et al. The Characteristics and Long-Term Course of Epilepsy in Lipoid Proteinosis: A Spectrum From Mild to Severe Seizures in Relation to ECM1 Mutations. Clin EEG Neurosci 2018; 49(3): 192-6.",,,epigastric sensation,Epigastric Aura,"concordance (intracranial calcification in CT, MRI)",,,,,,,1.0,Intracranial calcification: bilateral amygdalae; EEG: R FT,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,2018,#F27420,Concordance Only,Spontaneous Semiology (SS),Unlabelled Age,0.0,Olfactory
2137,,y,,"Oguz Akarsu E, Dincsoy Bir F, Baykal C, Tasdemir V, Kara B, Bebek N, et al. The Characteristics and Long-Term Course of Epilepsy in Lipoid Proteinosis: A Spectrum From Mild to Severe Seizures in Relation to ECM1 Mutations. Clin EEG Neurosci 2018; 49(3): 192-6.",,,palpitation,Autonomic (Cardiovascular),"concordance (intracranial calcification in CT, MRI)",,,,,,,1.0,Intracranial calcification: bilateral amygdalae; EEG: R FT,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,2018,#F27420,Concordance Only,Spontaneous Semiology (SS),Unlabelled Age,0.0,Autonomous-Vegetative
2138,,y,,"Oguz Akarsu E, Dincsoy Bir F, Baykal C, Tasdemir V, Kara B, Bebek N, et al. The Characteristics and Long-Term Course of Epilepsy in Lipoid Proteinosis: A Spectrum From Mild to Severe Seizures in Relation to ECM1 Mutations. Clin EEG Neurosci 2018; 49(3): 192-6.",,,paresthesia,Somatosensory Aura,"concordance (intracranial calcification in CT, MRI)",,,,,,,1.0,Intracranial calcification: bilateral amygdalae; EEG: R FT,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,2018,#F27420,Concordance Only,Spontaneous Semiology (SS),Unlabelled Age,0.0,Somatosensory
2139,,y,,"Oguz Akarsu E, Dincsoy Bir F, Baykal C, Tasdemir V, Kara B, Bebek N, et al. The Characteristics and Long-Term Course of Epilepsy in Lipoid Proteinosis: A Spectrum From Mild to Severe Seizures in Relation to ECM1 Mutations. Clin EEG Neurosci 2018; 49(3): 192-6.",,,macropsia,macropsia,"concordance (intracranial calcification in CT, MRI)",,,,,,,1.0,Intracranial calcification: bilateral amygdalae; EEG: R FT,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,2018,#F27420,Concordance Only,Spontaneous Semiology (SS),Unlabelled Age,0.0,Visual - Elementary
2140,,,y,"Ohara S, Ikeda A, Kunieda T, Yazawa S, Taki J, Nagamine T, et al. Propagation of tonic posturing in supplementary motor area (SMA) seizures. Epilepsy Res 2004; 62(2-3): 179-87.",10,3.0, Lt clonic Low extremity,Clonic, invasive EEG (subdural electrodes) with ES for functional mapping,1.0,,,,,,1.0,SMA,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,7,1,,,y,,2004,#F27420,sEEG Only,Epilepsy Topology (ET),Unlabelled Age,0.0,Clonic
2141,y,,y,"Ohara S, Ikeda A, Kunieda T, Yazawa S, Taki J, Nagamine T, et al. Propagation of tonic posturing in supplementary motor area (SMA) seizures. Epilepsy Res 2004; 62(2-3): 179-87.",,,Ambiguous feeling in Lt Upper Extremity,Somatosensory Aura, invasive EEG (subdural electrodes) with ES for functional mapping + Engel Ia (f/u not specified),1.0,,,,,,1.0,SMA,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,2004,#F27420,SF and sEEG,Epilepsy Topology (ET),Unlabelled Age,0.0,Somatosensory
2142,,y,y,"Ohara S, Ikeda A, Kunieda T, Yazawa S, Taki J, Nagamine T, et al. Propagation of tonic posturing in supplementary motor area (SMA) seizures. Epilepsy Res 2004; 62(2-3): 179-87.",,,Rt clonic Upper Extremity; ,Clonic (Unilateral), invasive EEG (subdural electrodes) with ES for functional mapping + SMA MRI lesion ,1.0,,,,,,1.0,SMA,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,2004,#F27420,Concordance and sEEG,Epilepsy Topology (ET),Unlabelled Age,0.0,Clonic
2143,,y,y,"Ohara S, Ikeda A, Kunieda T, Yazawa S, Taki J, Nagamine T, et al. Propagation of tonic posturing in supplementary motor area (SMA) seizures. Epilepsy Res 2004; 62(2-3): 179-87.",,,Clonic Bilateral Lower Extremitis,Clonic (Bilateral), invasive EEG (subdural electrodes) with ES for functional mapping + SMA MRI lesion ,,,,1.0,,,1.0,SMA,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,2004,#F27420,Concordance and sEEG,Epilepsy Topology (ET),Unlabelled Age,0.0,Clonic
2144,,,y,"Ohara S, Ikeda A, Kunieda T, Yazawa S, Taki J, Nagamine T, et al. Propagation of tonic posturing in supplementary motor area (SMA) seizures. Epilepsy Res 2004; 62(2-3): 179-87.",,,Tonic Posturing Lt Lower Extremity,Tonic Posturing (Limb), invasive EEG (subdural electrodes) with ES for functional mapping,1.0,,,,,,1.0,SMA,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,2004,#F27420,sEEG Only,Epilepsy Topology (ET),Unlabelled Age,0.0,Tonic
2145,y,,y,"Ohara S, Ikeda A, Kunieda T, Yazawa S, Taki J, Nagamine T, et al. Propagation of tonic posturing in supplementary motor area (SMA) seizures. Epilepsy Res 2004; 62(2-3): 179-87.",,,"Tonic Posturing  Bilateral Lower Extremities, trunk, face","Tonic (Limb, Trunk, Face)", invasive EEG (subdural electrodes) with ES for functional mapping + Engel Ia (f/u not specified),,,,1.0,,,1.0,SMA,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,2004,#F27420,SF and sEEG,Epilepsy Topology (ET),Unlabelled Age,0.0,Tonic
2146,,y,y,"Ohara S, Ikeda A, Kunieda T, Yazawa S, Taki J, Nagamine T, et al. Propagation of tonic posturing in supplementary motor area (SMA) seizures. Epilepsy Res 2004; 62(2-3): 179-87.",,,"Tonic posturing Rt Upper Extremity, trunk, neck","Tonic (Limb, Neck, Trunk)", invasive EEG (subdural electrodes) with ES for functional mapping + SMA MRI lesion ,1.0,,,,,,1.0,SMA,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,2004,#F27420,Concordance and sEEG,Epilepsy Topology (ET),Unlabelled Age,0.0,Tonic
2147,y,PET,y,"Oster JM, Igbokwe E, Cosgrove GR, Cole AJ. Identifying subtle cortical gyral abnormalities as a predictor of focal cortical dysplasia and a cure for epilepsy. Arch Neurol 2012; 69(2): 257-61.",3,3.0,numbness and paresthesias of her left hand and left side of her face,"Somatosensory (Hand, Face)",post-op sz freedom (6y f/u) + PET concordance + intracranial grid,1.0,1.0,,,,,1.0,resection: small right parietal topectomy;  Intracranial grid array (that corresponded to a regional area ultimately parallel to the noted lesion on neuroimaging): right superior parietal region; PET: area of hypometabolism in the right frontocentral region; EEG: right frontocentral region.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0,3,,y,,,2012,#F27420,All 3 Ground Truths,Spontaneous Semiology (SS),Unlabelled Age,0.0,Somatosensory
